uri,room_count,floor,max_floor,street,house_number,general_area,intersection,microdistrict,building_type,kitchen_area,living_area,condition,build_year,residential_complex,city,district,telephone,internet,balcony,is_balcony_glazed,door,bathroom,parking,furniture,floor_type,former_hostel,ceiling_height,bars_on_the_window,security,entry_phone,code_lock,alarm,video_security,video_entry_phone,concierge,exchange_possible,plastic_windows,non_angular,improved,rooms_isolated,studio_kitchen,kitchen_builtin,new_plumbing,pantry,counters,quiet_courtyard,air_conditioning,commercial_convenient,price,mortgaged,images_count,private_hostel,text
https://krisha.kz//a/show/679498535,2,12,12,Сатпаева,90/62,62.5,nan,nan,монолитный,nan,nan,черновая отделка,2022,Акварель,Алматы,Бостандыкский,есть возможность подключения,оптика,лоджия,True,металлическая,совмещенный,паркинг,nan,nan,False,2.74,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,44000000,False,22,False,"✅ продается квартира по переуступке прав в ЖК «Акварель». Квартира находится на южной стороне дома, окна смотрят на восток и запад. Застройщик корпорация «Базис-А». 
 
✅ B паре минут ходьбы находится ТРК «АДК», набережная реки Большая Алматинка. На расстоянии чуть более 1 км расположено озеро Сайран и парковая зона. 
 
✅ Рядом находятся школы №65, №116, лицей №119. Ясли-сад №90, №191, детский сад №155. В радиусе 2 км расположены медицинский центр ЭМИРМЕД, поликлиника Nº16 и №17. 
 
✅ Удобный выезд на улицы Сатпаева, Жандосова, Абая. На расстоянии 1200 метров находится станции метро «Сайран»."
https://krisha.kz//a/show/664950823,2,2,4,Майлина,nan,44.3,nan,Алтай-1,панельный,nan,43.5,хорошее,1973,nan,Алматы,Турксибский,отдельный,оптика,балкон,True,металлическая,совмещенный,рядом охраняемая стоянка,частично,nan,False,2.55,False,False,True,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,True,False,30000000,False,12,False,"Пластиковые окна, неугловая, кухня-студия, встроенная кухня, счётчики, тихий двор, кондиционер.
Продам срочно квартиру! 
2 комнатная квартира, кухня-студия, свежий ремонт, балкон остеклён. В квартире при входе имеется большой встроенный шкаф для хранения вещей. 
 
Перепланировка узаконена. Проводка, трубы все новое. Во дворе парковка, видео наблюдение, детская площадка. Рядом магазины Small, Чайка, АЦ Mercur, Детская поликлиника, остановки, школы. 
Недалеко парк ""Желтоксан"" ."
https://krisha.kz//a/show/678881008,2,3,4,Сатпаева,100г,56.0,nan,nan,монолитный,nan,nan,хорошее,2014,Eco Green,Алматы,Бостандыкский,есть возможность подключения,проводной,nan,False,металлическая,совмещенный,паркинг,nan,паркет,False,3.2,False,True,False,False,False,True,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,40500000,False,6,False,"ЖК Eco green самый лучший жк города Алматы, от Аль фараби 2 минуты, такого ЗЕЛЁНОГО двора НЕТ нигде по городу. двор охраняем дети гуляют сами. столько зелени и очень большая территория. детская площадка, подъезды убирают, моют прям с хлоркой, мусор вывозят каждые 2 дня ! за зеленью ухаживают. квартира 56 квадратов, 3 этаж, детская и зал с кухней совмещен. большой санузел, гардеробная. мебель всю оставляем."
https://krisha.kz//a/show/662709118,2,4,14,nan,nan,49.1,nan,Нуркент,nan,9.0,34.0,хорошее,2017,Athletic village,Алматы,Алатауский,нет,проводной,балкон,True,металлическая,совмещенный,паркинг,частично,линолеум,False,2.7,False,True,True,True,True,True,False,False,False,True,False,True,True,False,True,True,False,False,True,False,False,31500000,False,6,False,"Пластиковые окна, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, тихий двор.
Классный двор всё рядом поликлиника, цон, школа, садик. цена окончательно 31 500 000 млн тг"
https://krisha.kz//a/show/678738428,1,5,5,nan,nan,32.7,nan,Орбита-3 22,панельный,5.8,nan,nan,1975,nan,Алматы,Бостандыкский,nan,nan,nan,False,металлическая,совмещенный,nan,nan,ламинат,False,2.6,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,26700000,False,12,False,"Звонить. 
Ремонт, который делали для себя 1, 5 года назад. Новая Сантехника, новый кухонный гарнитур. Утеплённый балкон. Крыша после ремонта."
https://krisha.kz//a/show/677560497,2,9,9,Мустай Карима,12/15,70.0,Жандосова,nan,монолитный,15.0,nan,хорошее,2006,nan,Алматы,Ауэзовский,отдельный,проводной,балкон,True,металлическая,2 с/у и более,рядом охраняемая стоянка,nan,ламинат,False,3.0,False,False,True,True,False,True,False,False,False,True,True,True,True,False,True,False,False,True,True,True,False,42500000,False,16,False,"Кондиционер, счётчики, комнаты изолированы, неугловая, пластиковые окна, тихий двор, улучшенная, встроенная кухня.
Продам квартиру, очень светлая и теплая в зимний период, панорамные окна, внутри дворов, ремонта не требует, можно зайти и жить, мебель оставим по договоренности, все в шаговой доступности, школы, дет сады, развивашки, ТРЦ Алматы Молл, транспорт в любом направлении. Соседи хорошие, постоянно проживающие семьи. Продаем в связи с расширением."
https://krisha.kz//a/show/679528517,2,4,5,Райымбека,nan,51.8,Райымбека,nan,кирпичный,8.0,nan,nan,1990,nan,Алматы,Алмалинский,отдельный,ADSL,nan,True,металлическая,раздельный,nan,nan,линолеум,False,nan,False,False,True,False,False,False,False,False,False,True,True,False,True,False,False,False,False,True,True,False,False,32000000,False,10,False,"Пластиковые окна, неугловая, комнаты изолированы, счётчики, тихий двор.
Продам 2- комнатную квартиру, квартира очень теплая, не угловая, хорошая инфраструктура. Рядом ТРЦ Максима, школы, садики, есть базарчик Саудакент"
https://krisha.kz//a/show/679415950,4,4,10,nan,nan,130.0,Наурызбай батыра,Керемет 5,монолитный,nan,nan,хорошее,2008,nan,Алматы,Бостандыкский,nan,проводной,балкон,True,металлическая,2 с/у и более,паркинг,nan,nan,False,3.0,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,100000000,False,2,False,"Продается квартира в жилом комплексе ""Керемет"" 
 4 этаж, 130кв. м 4х комнатная, 3 санузла, 1 балкон, 3 спальни тихие, смотрят во двор, зал и кухня с обзором на город, в хорошем состоянии, все коммуникации работают, парковочное место в паркинге прилагается, с мебелью и обстановкой, тёплая квартира. 
 
не риэлтор"
https://krisha.kz//a/show/676284533,3,5,8,nan,nan,101.5,nan,Ерменсай 12,монолитный,nan,54.3,черновая отделка,2021,Сакура,Алматы,Бостандыкский,нет,оптика,nan,False,металлическая,2 с/у и более,паркинг,без мебели,nan,False,4.0,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,71000000,False,9,False,"Пластиковые окна, тихий двор.
Квартира в состоянии предчистовой отделки. 
Окна квартиры расположены юг- север."
https://krisha.kz//a/show/676829191,3,20,21,Кабанбай батыра,87,131.3,проспект Абылай Хана,nan,монолитный,49.1,82.2,хорошее,2005,Столичный Центр,Алматы,Алмалинский,отдельный,оптика,nan,False,nan,совмещенный,паркинг,полностью,nan,False,3.0,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,True,False,137750000,False,41,False,"Пластиковые окна, улучшенная, встроенная кухня, кладовка, тихий двор, кондиционер.
3-х комнатную квартиру в центре города. Удачная планировка, которая позволяет рационально использовать пространство. Ремонт в квартире сделан с использованием качественного материала. В каждой комнате имеется кондиционер. Встроенная кухня со всей необходимой техникой. Охраняемый дом с видеонаблюдением. На территории дома детская площадка, гостевой паркинг, салоны красоты."
